rank,trade_date,base_date,buy_date,target_date,ts_code,name,晋阶,sector,close_T,rank_group,is_top10,is_top20,榜单分组,T日建议买入方式,T日可接受买入价,T+1建议买入方式,T+1可接受买入价,T+1卖出计划,T+2卖出计划,t_buy_method,t_max_buy_price,t1_buy_method,t1_max_buy_price,t1_sell_plan,t2_sell_plan,t_limitup_prob,T日涨停概率,t_limitup_strength,T日涨停强度,t1_continue_up_rate,T+1延续上涨率,limitup_continuation_score,涨停接力评分,t_limitup_prob_rule,t_limitup_strength_rule,t1_continue_up_rate_rule,limitup_continuation_score_rule,t_up_prob_model,t_high_profit_prob_model,t_limitup_prob_model,t_touch_limitup_prob_model,t1_up_prob_model,t1_high_profit_prob_model,t1_accept_prob_model,t1_fail_prob_model,t1_big_drawdown_prob_model,t_close_ret_pred,t_intraday_ret_pred,t1_close_ret_pred,t1_high_ret_pred,limitup_model_score,limitup_model_src,model_can_rank,model_rank_mode,model_quality_flag,t_limitup_prob_raw_before_calibration,t_limitup_prob_calibrated,limitup_calibration_src,limitup_alpha_score,t1_alpha_score,strength_alpha_score,execution_alpha_score,premium_adaptive_score,自适应排序评分,rank_adaptive_score,adaptive_weight_limitup,adaptive_weight_t1,adaptive_weight_strength,adaptive_weight_execution,t_up_prob_model_blend,t_high_profit_prob_model_blend,t_touch_limitup_prob_blend,t1_accept_prob_blend,t1_fail_prob_blend,t1_big_drawdown_prob_blend,eret_plus_score,market_score,intraday_attack_edge,intraday_execution_edge,intraday_risk_penalty,intraday_hard_risk_flag,execution_safety_score,execution_score,risk_penalty_score,t1_close_ret_pred_score,t1_high_ret_pred_score,t_up_attack_score,t1_accept_score,premium_final_score,premium_final_score_raw,premium_eligible,premium_force_excluded,premium_bucket,premium_exclude_reason,premium_rank_mode,rank_premium_final,mkt_stock_count,mkt_up_ratio,mkt_avg_ret,mkt_median_ret,mkt_strong_count,mkt_strong_ratio,mkt_touch_strong_count,mkt_touch_strong_ratio,mkt_amount_sum,mkt_emotion_score,eret_pred_raw,eret_plus_value,eret_plus_delta,eret_plus_direction,eret_plus_conf,eret_plus_conf_score,eret_plus_src,r_p05,r_p25,r_p50,r_p75,r_p95,close_T2_p05,close_T2_p25,close_T2_p50,close_T2_p75,close_T2_p95,t1_up_rate,T+1上涨率,rank_limitup_continuation,rank_eret_plus,rank_r_p50,p_premium,e_premium,score_ev,risk_flags,confidence,data_quality,dec_rank,dec_weight,dec_can_buy,dec_p_fill,dec_reason
11,20260703,20260703,20260706,20260707,002520.SZ,日发精机,1→2,通用设备,7.72,TOP20,0,1,TOP20,只观察不追,≤7.80,只观察不追,≤7.80,冲高至8.44附近优先兑现；强势放量再看8.81；弱于7.60止损,冲高至8.44附近优先兑现；强势放量再看8.81；弱于7.60止损,只观察不追,≤7.80,只观察不追,≤7.80,冲高至8.44附近优先兑现；强势放量再看8.81；弱于7.60止损,冲高至8.44附近优先兑现；强势放量再看8.81；弱于7.60止损,0.469132,0.469132,65.3963,65.3963,0.665039,0.665039,66.0856,66.0856,0.868051,67.251,0.838849,80.52,0.8732165101379772,0.9552255954374473,0.5591360954019013,0.6415977667438004,0.6322984977154238,0.5898786165085966,0.5980207109053487,0.3010612926427756,0.5315440878401637,0.03699055292359655,0.07758169348780737,-0.0011237712054409609,0.008065390191976182,0.6511880498486188,limitup_probability_engine:model_v1,False,disabled_validation_not_pass:days=16;samples=480;t1_accept_auc=0.49488864549105516;t1_accept_brier=0.2700313117103626;t1_ret_spearman_ic=-0.05027410609663284,degraded,0.651811,0.469132,historical_bin_blend_v1,51.8659,57.352,78.497,84.655,62.3044,62.3044,5,0.5810016180667515,0.06615763925261817,0.2425780105929333,0.11026273208769696,0.723329,0.667326,0.641598,0.610336,0.319614,0.220771,86.7593,57.1394,60.65,74.65,0.292,0.0,86.7068,86.7068,0.17266,41.4315,21.2413,61.9269,55.5342,49.6286,0.496286,1,0,ELIGIBLE,ok,professional_score_rule_guarded,12,5516.0,0.6874546773023931,0.011162067442897336,0.012139967264920393,174.0,0.03154459753444525,347.0,0.06290790427846266,3205261678.23458,0.5713937968448013,0.0,0.09289829527921169,0.09289829527921169,up,high,0.973132,ehx:model_v1,-0.015812652844733197,0.045922026132143655,0.08883315388521229,0.13174428163828092,0.1934789606151589,7.598886407230227,8.082784182069835,8.437174839555514,8.807103798607098,9.367940966389018,0.9186887692112067,0.9186887692112067,3,22,22,0.6882377891606563,0.0,0.611134,,,,9.0,,,0.7783909888795674,
12,20260703,20260703,20260706,20260707,002090.SZ,金智科技,1→2,电网设备,9.59,TOP20,0,1,TOP20,限价竞价,≤9.91,限价竞价,≤9.91,冲高至10.53附近优先兑现；强势放量再看11.05；弱于9.45止损,冲高至10.53附近优先兑现；强势放量再看11.05；弱于9.45止损,限价竞价,≤9.91,限价竞价,≤9.91,冲高至10.53附近优先兑现；强势放量再看11.05；弱于9.45止损,冲高至10.53附近优先兑现；强势放量再看11.05；弱于9.45止损,0.494205,0.494205,67.8176,67.8176,0.625997,0.625997,63.7385,63.7385,0.811952,64.3594,0.847595,76.2114,0.8173315867311428,0.9683144291262099,0.6382860209678164,0.701230454203677,0.6004425018284234,0.5765977970805228,0.5049402373592417,0.33268965339126755,0.6057965616288854,0.03948092545132527,0.08245420995619986,-0.009854451551415509,0.018452584087020274,0.6399817313775018,limitup_probability_engine:model_v1,False,disabled_validation_not_pass:days=16;samples=480;t1_accept_auc=0.49488864549105516;t1_accept_brier=0.2700313117103626;t1_ret_spearman_ic=-0.05027410609663284,degraded,0.690386,0.494205,historical_bin_blend_v1,54.9867,51.7832,78.4683,66.1504,61.7018,61.7018,6,0.5810016180667515,0.06615763925261817,0.2425780105929333,0.11026273208769696,0.679571,0.701485,0.70123,0.560886,0.344751,0.248254,93.6806,57.1394,60.65,74.65,0.292,0.0,76.3573,76.3573,0.183231,23.8387,35.1042,64.0999,52.384,48.4701,0.484701,1,0,ELIGIBLE,ok,professional_score_rule_guarded,14,5516.0,0.6874546773023931,0.011162067442897336,0.012139967264920393,174.0,0.03154459753444525,347.0,0.06290790427846266,3205261678.23458,0.5713937968448013,0.0,0.0980433387754594,0.0980433387754594,up,high,0.961439,ehx:model_v1,-0.024159379763287886,0.04527010584017678,0.09352981295999559,0.14178952007981438,0.2112190056832803,9.361087869708491,10.034117084152628,10.530235618856654,11.050883825520122,11.845403411653969,0.9044269374871936,0.9044269374871936,7,11,11,0.6357162508458093,0.0,0.568541,,,,,,,,
13,20260703,20260703,20260706,20260707,000576.SZ,甘化科工,2→3,地面兵装,8.14,TOP20,0,1,TOP20,只观察不追,≤8.22,只观察不追,≤8.22,冲高至8.93附近优先兑现；强势放量再看9.53；弱于8.02止损,冲高至8.93附近优先兑现；强势放量再看9.53；弱于8.02止损,只观察不追,≤8.22,只观察不追,≤8.22,冲高至8.93附近优先兑现；强势放量再看9.53；弱于8.02止损,冲高至8.93附近优先兑现；强势放量再看9.53；弱于8.02止损,0.420069,0.420069,52.6322,52.6322,0.600438,0.600438,58.6165,58.6165,0.647758,57.295,0.711126,66.1382,0.7943624672951971,0.9575883496048968,0.5088667451369181,0.4952363958448228,0.5498136116196249,0.5411434643953048,0.6232607660970501,0.30481900484561064,0.5980638300603617,0.04032861648647166,0.07646803927590616,-0.009659248760505966,0.020511847359606428,0.5912052254344526,limitup_probability_engine:model_v1,False,disabled_validation_not_pass:days=16;samples=480;t1_accept_auc=0.49488864549105516;t1_accept_brier=0.2700313117103626;t1_ret_spearman_ic=-0.05027410609663284,degraded,0.550534,0.420069,historical_bin_blend_v1,44.4224,49.0711,64.1719,85.7665,54.0795,54.0795,22,0.5810016180667515,0.06615763925261817,0.2425780105929333,0.11026273208769696,0.654737,0.597635,0.495236,0.580985,0.337885,0.247554,91.5741,57.1394,60.65,74.65,0.292,0.0,86.9865,86.9865,0.173841,24.4975,38.4132,56.331,53.5115,48.1146,0.481146,1,0,ELIGIBLE,ok,professional_score_rule_guarded,15,5516.0,0.6874546773023931,0.011162067442897336,0.012139967264920393,174.0,0.03154459753444525,347.0,0.06290790427846266,3205261678.23458,0.5713937968448013,0.0,0.09762060659773199,0.09762060659773199,up,high,0.934143,ehx:model_v1,-0.06435439578235287,0.02856054877342447,0.09314475204587756,0.15772895531833064,0.2506438998741097,7.632655235982828,8.375834619352393,8.93463173770554,9.530709226752528,10.458699079198764,0.8346646673013522,0.8346646673013522,21,15,15,0.5779760758863587,0.0,0.526396,,,,44.0,,,0.8164848646579769,
14,20260703,20260703,20260706,20260707,002472.SZ,双环传动,1→2,汽车零部件,47.01,TOP20,0,1,TOP20,只观察不追,≤47.48,只观察不追,≤47.48,冲高至50.32附近优先兑现；强势放量再看52.96；弱于46.30止损,冲高至50.32附近优先兑现；强势放量再看52.96；弱于46.30止损,只观察不追,≤47.48,只观察不追,≤47.48,冲高至50.32附近优先兑现；强势放量再看52.96；弱于46.30止损,冲高至50.32附近优先兑现；强势放量再看52.96；弱于46.30止损,0.398056,0.398056,65.9515,65.9515,0.644783,0.644783,62.5757,62.5757,0.380678,54.2713,0.667638,53.7132,0.9256887643944213,0.955661426159887,0.5749488153452237,0.7373824632294799,0.6378877103745669,0.6563820664717114,0.6416686397497456,0.15746792175457597,0.5070711358796226,0.06990322329427331,0.0880212830111491,0.02157055338598537,0.05516424302831974,0.697627455178281,limitup_probability_engine:model_v1,False,disabled_validation_not_pass:days=16;samples=480;t1_accept_auc=0.49488864549105516;t1_accept_brier=0.2700313117103626;t1_ret_spearman_ic=-0.05027410609663284,degraded,0.516668,0.398056,historical_bin_blend_v1,48.5281,71.014,76.2376,87.0779,60.988,60.988,8,0.5810016180667515,0.06615763925261817,0.2425780105929333,0.11026273208769696,0.723437,0.676343,0.737382,0.660822,0.306914,0.213124,55.4018,57.1394,58.39,72.89,0.313,0.0,87.5764,87.5764,0.172472,75.7359,92.7562,60.2172,70.0188,48.0196,0.480196,1,0,ELIGIBLE,ok,professional_score_rule_guarded,16,5516.0,0.6874546773023931,0.011162067442897336,0.012139967264920393,174.0,0.03154459753444525,347.0,0.06290790427846266,3205261678.23458,0.5713937968448013,0.0,0.07050453250539788,0.07050453250539788,up,high,0.955088,ehx:model_v1,-0.056318100432281595,0.017098767970767835,0.06813006304648188,0.11916135812219592,0.19257822652524667,44.43565752792567,47.82072452519099,50.32441807307875,52.959194565526104,56.99357667437316,0.8160694891760947,0.8160694891760947,10,68,68,0.6537593011109554,0.0,0.569087,,,,26.0,,,0.8253823075938398,
15,20260703,20260703,20260706,20260707,002434.SZ,万里扬,1→2,汽车零部件,6.67,TOP20,0,1,TOP20,只观察不追,≤6.74,只观察不追,≤6.74,冲高至7.27附近优先兑现；强势放量再看7.63；弱于6.57止损,冲高至7.27附近优先兑现；强势放量再看7.63；弱于6.57止损,只观察不追,≤6.74,只观察不追,≤6.74,冲高至7.27附近优先兑现；强势放量再看7.63；弱于6.57止损,冲高至7.27附近优先兑现；强势放量再看7.63；弱于6.57止损,0.441994,0.441994,63.2766,63.2766,0.633605,0.633605,62.5565,62.5565,0.621158,57.3358,0.791669,65.4233,0.8559045608709718,0.9644441613966308,0.6053030786089574,0.6723707661715853,0.603346790631169,0.6534869334576365,0.5737199342804326,0.3185121148748322,0.45535118268917235,0.04088771814178244,0.07968892663112176,-0.012197009018203007,0.021861052329331727,0.6612974059223602,limitup_probability_engine:model_v1,False,disabled_validation_not_pass:days=16;samples=480;t1_accept_auc=0.49488864549105516;t1_accept_brier=0.2700313117103626;t1_ret_spearman_ic=-0.05027410609663284,degraded,0.61006,0.441994,historical_bin_blend_v1,50.2539,52.3038,74.2623,66.1178,57.9626,57.9626,15,0.5810016180667515,0.06615763925261817,0.2425780105929333,0.11026273208769696,0.695849,0.671216,0.672371,0.572491,0.349786,0.207317,83.4491,57.1394,60.65,74.65,0.292,0.0,76.3312,76.3312,0.175131,21.9518,40.9132,61.4692,53.4413,46.812,0.46812,1,0,ELIGIBLE,ok,professional_score_rule_guarded,19,5516.0,0.6874546773023931,0.011162067442897336,0.012139967264920393,174.0,0.03154459753444525,347.0,0.06290790427846266,3205261678.23458,0.5713937968448013,0.0,0.09006443139272666,0.09006443139272666,up,high,0.960508,ehx:model_v1,-0.03265547518098047,0.03748375956210064,0.08623680586351817,0.1349898521649357,0.20512908690801807,6.455705960292855,6.9247615584625,7.2707297573894865,7.633982882831019,8.18864916248307,0.8835791997627311,0.8835791997627311,11,27,27,0.6313596454729643,0.0,0.57185,,,,,,,,
16,20260703,20260703,20260706,20260707,002664.SZ,信质集团,1→2,汽车零部件,19.88,TOP20,0,1,TOP20,只观察不追,≤20.08,只观察不追,≤20.08,冲高至21.32附近优先兑现；强势放量再看22.47；弱于19.58止损,冲高至21.32附近优先兑现；强势放量再看22.47；弱于19.58止损,只观察不追,≤20.08,只观察不追,≤20.08,冲高至21.32附近优先兑现；强势放量再看22.47；弱于19.58止损,冲高至21.32附近优先兑现；强势放量再看22.47；弱于19.58止损,0.394206,0.394206,64.9146,64.9146,0.602094,0.602094,61.2622,61.2622,0.553114,63.0309,0.722376,64.2517,0.8830724935099405,0.9645638003045495,0.4925849531443012,0.6617045472121592,0.5525751377687477,0.5663821874726894,0.6148117633391714,0.2638146246536967,0.4943461092567954,0.03814261553312041,0.07432807479481995,0.02314764213965442,0.025911863517222754,0.6331074461533444,limitup_probability_engine:model_v1,False,disabled_validation_not_pass:days=16;samples=480;t1_accept_auc=0.49488864549105516;t1_accept_brier=0.2700313117103626;t1_ret_spearman_ic=-0.05027410609663284,degraded,0.510744,0.394206,historical_bin_blend_v1,46.785,62.2922,74.5043,88.0364,59.0835,59.0835,11,0.5810016180667515,0.06615763925261817,0.2425780105929333,0.11026273208769696,0.680768,0.650206,0.661705,0.626496,0.346203,0.218414,65.0636,57.1394,60.65,74.65,0.292,0.0,88.3948,88.3948,0.176928,78.0014,48.1132,58.3128,62.1858,46.2753,0.462753,1,0,ELIGIBLE,ok,professional_score_rule_guarded,20,5516.0,0.6874546773023931,0.011162067442897336,0.012139967264920393,174.0,0.03154459753444525,347.0,0.06290790427846266,3205261678.23458,0.5713937968448013,0.0,0.07267821803691644,0.07267821803691644,up,high,0.951693,ehx:model_v1,-0.05784103808957933,0.01767094285420176,0.07015852867901107,0.12264611450382037,0.19815809544760282,18.76274327951572,20.234420594343856,21.3248429745739,22.474027648577696,24.236803814648354,0.8163572104709125,0.8163572104709125,13,52,52,0.6577410026412093,0.0,0.592806,,,,15.0,,,0.8419561632636258,
17,20260703,20260703,20260706,20260707,605068.SH,明新旭腾,1→2,汽车零部件,19.11,TOP20,0,1,TOP20,只观察不追,≤19.30,只观察不追,≤19.30,冲高至20.47附近优先兑现；强势放量再看21.43；弱于18.82止损,冲高至20.47附近优先兑现；强势放量再看21.43；弱于18.82止损,只观察不追,≤19.30,只观察不追,≤19.30,冲高至20.47附近优先兑现；强势放量再看21.43；弱于18.82止损,冲高至20.47附近优先兑现；强势放量再看21.43；弱于18.82止损,0.424734,0.424734,65.7559,65.7559,0.576758,0.576758,62.8386,62.8386,0.72533,63.1308,0.754371,70.123,0.8906803584240207,0.9610785371593005,0.48587363756661234,0.6750592420609731,0.5206107097312551,0.6774776045631622,0.5581903283670812,0.28779320364339667,0.5337279120330302,0.03649276264227718,0.07464140520173382,0.01999069824528186,0.025800723637153015,0.6351596276827043,limitup_probability_engine:model_v1,False,disabled_validation_not_pass:days=16;samples=480;t1_accept_auc=0.49488864549105516;t1_accept_brier=0.2700313117103626;t1_ret_spearman_ic=-0.05027410609663284,degraded,0.557711,0.424734,historical_bin_blend_v1,49.3075,58.1624,76.4906,66.3493,58.3664,58.3664,14,0.5810016180667515,0.06615763925261817,0.2425780105929333,0.11026273208769696,0.664656,0.665028,0.675059,0.588763,0.380306,0.23514,59.8194,57.1394,47.18,48.98,0.0,0.0,71.8959,71.8959,0.134186,70.4602,47.4789,56.6634,57.2565,45.6306,0.456306,1,0,ELIGIBLE,ok,professional_score_rule_guarded,23,5516.0,0.6874546773023931,0.011162067442897336,0.012139967264920393,174.0,0.03154459753444525,347.0,0.06290790427846266,3205261678.23458,0.5713937968448013,0.0,0.0712061164509587,0.0712061164509587,up,high,0.967124,ehx:model_v1,-0.04287510660298113,0.022997716770590246,0.06878522528419892,0.1145727337978076,0.18044555717138017,18.307973066348502,19.55457892310666,20.47074888537782,21.42984318793104,22.88901990458177,0.8445334584181217,0.8445334584181217,9,63,63,0.7337652040904349,0.0,0.658502,,,,,,,,
18,20260703,20260703,20260706,20260707,600988.SH,赤峰黄金,2→3,贵金属,31.23,TOP20,0,1,TOP20,放弃,不建议买入,放弃,不建议买入,冲高至33.28附近优先兑现；强势放量再看34.77；弱于30.76止损,冲高至33.28附近优先兑现；强势放量再看34.77；弱于30.76止损,放弃,不建议买入,放弃,不建议买入,冲高至33.28附近优先兑现；强势放量再看34.77；弱于30.76止损,冲高至33.28附近优先兑现；强势放量再看34.77；弱于30.76止损,0.340557,0.340557,58.7658,58.7658,0.627072,0.627072,58.1211,58.1211,0.220759,47.142,0.671836,43.8924,0.8913936704530683,0.9059960369163611,0.517114948593614,0.6651501732304216,0.5992482493169281,0.663493776692285,0.6524725712060481,0.2856504064748108,0.3894519560999854,0.04677778273221098,0.07508406620562845,0.01889047372389017,0.023024007649032608,0.6672339770277697,limitup_probability_engine:model_v1,False,disabled_validation_not_pass:days=16;samples=480;t1_accept_auc=0.49488864549105516;t1_accept_brier=0.2700313117103626;t1_ret_spearman_ic=-0.05027410609663284,degraded,0.428208,0.340557,historical_bin_blend_v1,42.3694,62.1948,67.1113,66.5292,52.3468,52.3468,26,0.5810016180667515,0.06615763925261817,0.2425780105929333,0.11026273208769696,0.701082,0.615733,0.66515,0.602044,0.391483,0.196602,40.7078,57.1394,60.65,74.65,0.292,0.0,76.6604,76.6604,0.172279,67.1301,43.6598,56.1387,60.3343,39.3953,0.393953,1,0,ELIGIBLE,ok,professional_score_rule_guarded,58,5516.0,0.6874546773023931,0.011162067442897336,0.012139967264920393,174.0,0.03154459753444525,347.0,0.06290790427846266,3205261678.23458,0.5713937968448013,0.0,0.06552210965566958,0.06552210965566958,up,high,0.972263,ehx:model_v1,-0.04344304285268845,0.019626172706971805,0.06346492283929364,0.10730367297161547,0.17037288853127686,29.902321766704333,31.8489796055294,33.27625548454656,34.767493112418954,37.03087632164349,0.8355797648955167,0.8355797648955167,23,92,92,0.6262401636708557,0.0,0.588813,,,,,,,,
19,20260703,20260703,20260706,20260707,601177.SH,杭齿前进,1→2,通用设备,14.31,TOP20,0,1,TOP20,只观察不追,≤14.45,只观察不追,≤14.45,冲高至15.28附近优先兑现；强势放量再看16.08；弱于14.10止损,冲高至15.28附近优先兑现；强势放量再看16.08；弱于14.10止损,只观察不追,≤14.45,只观察不追,≤14.45,冲高至15.28附近优先兑现；强势放量再看16.08；弱于14.10止损,冲高至15.28附近优先兑现；强势放量再看16.08；弱于14.10止损,0.425633,0.425633,59.9247,59.9247,0.573891,0.573891,57.7211,57.7211,0.457097,61.0469,0.685133,57.116,0.8930768224070185,0.9729137558351764,0.602805103359663,0.5917655753131351,0.5645569771999284,0.5276415814861257,0.5054323019729479,0.34645107268796965,0.44618886859774637,0.04100525821318333,0.08332115049413882,0.027832726428323504,0.024108150465723593,0.6179354972987414,limitup_probability_engine:model_v1,False,disabled_validation_not_pass:days=16;samples=480;t1_accept_auc=0.49488864549105516;t1_accept_brier=0.2700313117103626;t1_ret_spearman_ic=-0.05027410609663284,degraded,0.559093,0.425633,historical_bin_blend_v1,47.2898,63.2233,67.0659,65.9887,55.203,55.203,18,0.5810016180667515,0.06615763925261817,0.2425780105929333,0.11026273208769696,0.663263,0.638679,0.591766,0.569476,0.422031,0.220755,46.2727,57.1394,60.65,74.65,0.292,0.0,76.228,76.228,0.191092,83.5808,46.3834,55.6176,59.7017,38.206,0.38206,1,0,ELIGIBLE,ok,professional_score_rule_guarded,64,5516.0,0.6874546773023931,0.011162067442897336,0.012139967264920393,174.0,0.03154459753444525,347.0,0.06290790427846266,3205261678.23458,0.5713937968448013,0.0,0.06809384830551395,0.06809384830551395,up,high,0.956821,ehx:model_v1,-0.05712591341140215,0.015437524871123445,0.06587560962263977,0.1163136943741561,0.18887713265668302,13.515439250429681,14.532624948735803,15.284422969251906,16.07511281183358,17.284942144634222,0.8108221535716029,0.8108221535716029,25,84,84,0.6390708174462164,0.0,0.580243,,,,,,,,
20,20260703,20260703,20260706,20260707,002767.SZ,先锋电子,1→2,通用设备,18.04,TOP20,0,1,TOP20,只观察不追,≤18.22,只观察不追,≤18.22,冲高至19.13附近优先兑现；强势放量再看20.27；弱于17.77止损,冲高至19.13附近优先兑现；强势放量再看20.27；弱于17.77止损,只观察不追,≤18.22,只观察不追,≤18.22,冲高至19.13附近优先兑现；强势放量再看20.27；弱于17.77止损,冲高至19.13附近优先兑现；强势放量再看20.27；弱于17.77止损,0.389913,0.389913,61.3601,61.3601,0.579626,0.579626,57.4211,57.4211,0.26323,48.4751,0.614067,44.4,0.8858164371095072,0.9672985222072888,0.6073857764782792,0.6995011454888347,0.5742710549140374,0.6341890628882875,0.5638520922649024,0.39568933795163014,0.5429120978138445,0.03874391827276509,0.08017983230245491,0.0329512177321977,0.03169709663190764,0.662651416669321,limitup_probability_engine:model_v1,False,disabled_validation_not_pass:days=16;samples=480;t1_accept_auc=0.49488864549105516;t1_accept_brier=0.2700313117103626;t1_ret_spearman_ic=-0.05027410609663284,degraded,0.504139,0.389913,historical_bin_blend_v1,46.8008,65.0283,67.5568,65.4053,55.093,55.093,19,0.5810016180667515,0.06615763925261817,0.2425780105929333,0.11026273208769696,0.665359,0.663033,0.699501,0.588966,0.440825,0.253697,36.5797,57.1394,60.65,74.65,0.292,0.0,75.7613,75.7613,0.201722,86.2774,56.4209,56.785,62.2702,36.4069,0.364069,1,0,ELIGIBLE,ok,professional_score_rule_guarded,68,5516.0,0.6874546773023931,0.011162067442897336,0.012139967264920393,174.0,0.03154459753444525,347.0,0.06290790427846266,3205261678.23458,0.5713937968448013,0.0,0.06065415231885706,0.06065415231885706,up,high,0.940152,ehx:model_v1,-0.08230768983564432,0.000987930615054991,0.05888584260986519,0.11678375460467538,0.20007937505537618,16.614633194565656,18.057831074777656,19.13420090783218,20.274729720595406,22.035854784987777,0.7536430626621602,0.7536430626621602,26,97,97,0.6483516506068978,0.0,0.580813,,,,,,,,
21,20260703,20260703,20260706,20260707,603580.SH,艾艾精工,2→3,塑料,30.13,FULL,0,0,Outside TOP20,只观察不追,≤30.28,只观察不追,≤30.28,观察池：t_attack<0.55；若竞价弱于预期不追,观察池：t_attack<0.55；若竞价弱于预期不追,只观察不追,≤30.28,只观察不追,≤30.28,观察池：t_attack<0.55；若竞价弱于预期不追,观察池：t_attack<0.55；若竞价弱于预期不追,0.31236,0.31236,43.1494,43.1494,0.591037,0.591037,51.2821,51.2821,0.290182,47.8077,0.645019,47.833,0.7687235599619555,0.8871295602713243,0.4455911531125249,0.4004378672104619,0.5538657411940529,0.47310878573582377,0.6296299433227805,0.3167856181359438,0.4719307537949227,0.04374498410762997,0.06747118618003159,0.017736068515493378,0.044272517165006034,0.5523491295418191,limitup_probability_engine:model_v1,False,disabled_validation_not_pass:days=16;samples=480;t1_accept_auc=0.49488864549105516;t1_accept_brier=0.2700313117103626;t1_ret_spearman_ic=-0.05027410609663284,degraded,0.398968,0.31236,historical_bin_blend_v1,34.0127,61.6683,49.9637,86.0228,45.4465,45.4465,39,0.5810016180667515,0.06615763925261817,0.2425780105929333,0.11026273208769696,0.640789,0.505004,0.400438,0.629149,0.349177,0.214818,73.5185,57.1394,47.18,48.98,0.0,0.0,82.4964,82.4964,0.116112,62.8814,84.4637,47.8639,63.0993,50.643,0.50643,0,0,WATCH,t_attack<0.55,professional_score_rule_guarded,10,5516.0,0.6874546773023931,0.011162067442897336,0.012139967264920393,174.0,0.03154459753444525,347.0,0.06290790427846266,3205261678.23458,0.5713937968448013,0.0,0.08379990704604372,0.08379990704604372,up,high,0.93282,ehx:model_v1,-0.08273250162306725,0.013549021596974284,0.0804732983831668,0.1473975751693593,0.2436790983894026,27.737598836112277,30.54101012563806,32.654891199297296,34.9150835172537,38.44391598344298,0.7913292912044952,0.7913292912044952,44,45,45,0.5611361956408214,0.0,0.484796,,,,81.0,,,0.8211397476922078,
22,20260703,20260703,20260706,20260707,920510.BJ,丰光精密,1→2,通用设备,32.76,FULL,0,0,Outside TOP20,只观察不追,≤32.92,只观察不追,≤32.92,观察池：t_attack<0.55；若竞价弱于预期不追,观察池：t_attack<0.55；若竞价弱于预期不追,只观察不追,≤32.92,只观察不追,≤32.92,观察池：t_attack<0.55；若竞价弱于预期不追,观察池：t_attack<0.55；若竞价弱于预期不追,0.245598,0.245598,43.6566,43.6566,0.61091,0.61091,49.1701,49.1701,0.052528,43.0944,0.601432,36.4541,0.7860337321695563,0.8990309631856038,0.40071305163569576,0.44031357104412844,0.615867381044775,0.4919262243283967,0.6075869533915245,0.32194813766789243,0.4471594093935208,0.04295997561151255,0.06800475952325778,0.016500681400724092,0.03868376996434214,0.560673087882555,limitup_probability_engine:model_v1,False,disabled_validation_not_pass:days=16;samples=480;t1_accept_auc=0.49488864549105516;t1_accept_brier=0.2700313117103626;t1_ret_spearman_ic=-0.05027410609663284,degraded,0.296258,0.245598,historical_bin_blend_v1,29.9744,63.5198,45.0828,90.5608,42.5391,42.5391,58,0.5810016180667515,0.06615763925261817,0.2425780105929333,0.11026273208769696,0.659945,0.498657,0.440314,0.623975,0.348271,0.210324,72.6157,57.1394,47.18,48.98,0.0,0.0,84.7994,84.7994,0.12296,61.0164,70.4957,47.0371,61.1576,49.0804,0.490804,0,0,WATCH,t_attack<0.55,professional_score_rule_guarded,13,5516.0,0.6874546773023931,0.011162067442897336,0.012139967264920393,174.0,0.03154459753444525,347.0,0.06290790427846266,3205261678.23458,0.5713937968448013,0.0,0.08348793669314505,0.08348793669314505,up,high,0.908401,ehx:model_v1,-0.08656579081446085,0.011807302834481115,0.0801854082849922,0.14856351373550328,0.246936607384447,30.04338393446696,33.14909983018693,35.49506480606743,38.00705394840346,41.9360092170417,0.7855158625578673,0.7855158625578673,58,47,47,0.4919697135542516,0.0,0.434302,,,,95.0,,,0.9041039439976408,
